report_date,facility_name,commodity_name,special_grade,type,legtype,conversion_factor_imperial,start_physical_inventory_quantity_mt,start_inventory_moisture,physical_inventory_quantity_mt,inventory_moisture,intermediate_inv_vol_mt,total_unloads_quantity,total_unloads_moisture,actual_volume_metric,to_process_moisture,moisture_adjusted_vol,handling_loss,handling_loss_adj_vol,actual_volume_processed,cleaning_adjustment,cleaning_aspiration_adj_vol,report_start_time,report_end_time,report_date_month_start_date,region,imperial_uom,sam_run_timestamp
2020-10-10 00:00:00,GBiodiesel,Biodiesel,100 Palm,Facility inventory,,298.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-10 00:00:00,2020-10-11 00:00:00,2020-10-01 00:00:00,EMEA,Gallons,2020-11-19 02:06:06
2020-10-10 00:00:00,Ghent CRUSH 1011,Soyabean,NON-IP Soyabean NA,Facility inventory,NULL,36.7437,100000,0.12,100000,0.12,100000,0,0,0,0,0,0,0,0,0,0,2020-10-10 00:00:00,2020-10-11 00:00:00,2020-10-01 00:00:00,EMEA,Bushels,2020-11-19 02:06:06
2020-10-10 00:00:00,Gainville Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,509.3548684,0,509.3548684,0,0,509.3548684,0,0,2020-10-10 00:00:00,2020-10-11 00:00:00,2020-10-01 00:00:00,NA,Pounds,2021-01-07 07:28:32
2020-10-10 00:00:00,KPLANT UA,Rapeseed,IP Rapeseed,Facility inventory,NULL,44.0924,100000,0.075,100000,0.075,100000,0,0,0,0,0,0,0,0,0,0,2020-10-10 00:00:00,2020-10-11 00:00:00,2020-10-01 00:00:00,EMEA,Bushels,2020-11-19 02:06:06
2020-10-10 00:00:00,"Kansas City BD, US",Biodiesel,Biodiesel,Facility inventory,,298.406,0,0,0,0,0,0,0,632.7562081,0,632.7562081,0,0,632.7562081,0,0,2020-10-10 07:00:00,2020-10-11 07:00:00,2020-10-01 00:00:00,NA,Gallons,2021-01-07 07:28:32
2020-10-10 00:00:00,"Lafa, US",Soyabean,Non GMO Yellow Soybeans,Facility inventory,NULL,36.7437,5267.041002,0.12097569,5267.041002,0.12097569,5267.041002,0,0,0,0,0,0.003,0,0,0,0,2020-10-10 05:00:00,2020-10-11 05:00:00,2020-10-01 00:00:00,NA,Bushels,2021-01-07 07:28:32
2020-10-10 00:00:00,MULTISEED Amst NL,Sunflower,NON-IP Hosun,Facility inventory,NULL,2204.62262,0,0,0,0,0,0,0,1911.195102,0.06201,0,0,0,0,0,0,2020-10-10 00:00:00,2020-10-11 00:00:00,2020-10-01 00:00:00,EMEA,Pounds,2020-11-19 02:06:06
2020-10-10 00:00:00,MULTISEED AW ,Rapeseed,NON-IP Rapeseed,Facility inventory,NULL,2204.62262,100000,0.075,100000,0.075,100000,0,0,0,0,0,0,0,0,0,0,2020-10-10 00:00:00,2020-10-11 00:00:00,2020-10-01 00:00:00,EMEA,Pounds,2020-11-19 02:06:06
2020-10-10 00:00:00,RIE DE,Rapeseed,IP Rapeseed,Facility inventory,NULL,2204.62262,87408.10729,0.07388276,86581.49627,0.07388276,87408.10729,0,0,817.6473875,0.06373,826.6110233,0,0,826.6110233,0,0,2020-10-10 00:00:00,2020-10-11 00:00:00,2020-10-01 00:00:00,EMEA,Pounds,2020-11-19 02:06:06
2020-10-10 00:00:00,Salz Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,498.3179913,0,498.3179913,0,0,498.3179913,0,0,2020-10-10 00:00:00,2020-10-11 00:00:00,2020-10-01 00:00:00,EMEA,Pounds,2020-11-19 02:06:06
2020-10-10 00:00:00,Sea Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,438.457147,0,438.457147,0,0,438.457147,0,0,2020-10-10 00:00:00,2020-10-11 00:00:00,2020-10-01 00:00:00,EMEA,Pounds,2020-11-19 02:06:06
2020-10-10 00:00:00,Sy Refinery,Oil,SBO RBD,Facility inventory,,2204.62262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-10 00:00:00,2020-10-11 00:00:00,2020-10-01 00:00:00,NA,Pounds,2021-01-07 07:28:32
2020-10-10 00:00:00,Sy Refinery,Oil,Soybean S7.5,Facility inventory,,2204.62262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-10 00:00:00,2020-10-11 00:00:00,2020-10-01 00:00:00,NA,Pounds,2021-01-07 07:28:32
2020-10-10 00:00:00,"Sy, US",Soyabean,Yellow Soybeans,Facility inventory,Unload,36.7437,55941.05603,0.12036731,61040.70057,0.11960966,63090.64326,7149.587227,0.11368154,2002.832686,0.1007,2045.850979,0.002,4.09170196,2049.942681,0,0,2020-10-10 06:00:00,2020-10-11 06:00:00,2020-10-01 00:00:00,NA,Bushels,2021-01-07 07:28:32
2020-10-10 00:00:00,"Tula Soybean , Mexico",Soyabean,Yellow Soybeans,Facility inventory,Unload,36.7437,47660.66265,0.11138941,47031.71345,0.1112392,48867.08265,1206.42,0.10530489,1797.050781,0.0941,1831.705783,0.002,3.66341157,1835.369194,0,0,2020-10-10 07:00:00,2020-10-11 07:00:00,2020-10-01 00:00:00,NA,Bushels,2021-01-07 07:28:32
2020-10-10 00:00:00,Uber Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,569.9923386,0,569.9923386,0,0,569.9923386,0,0,2020-10-10 05:00:00,2020-10-11 05:00:00,2020-10-01 00:00:00,LA,Pounds,2020-11-11 10:02:26
2020-10-10 00:00:00,"WF, US",Canola,Non GMO Canola,Facility inventory,NULL,44.0924,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,2020-10-10 07:00:00,2020-10-11 07:00:00,2020-10-01 00:00:00,NA,Bushels,2021-01-07 07:28:32
2020-10-10 00:00:00,"WF, US",Sunflower,Hioleic Sunflower Seed,Facility inventory,NULL,78.7365,4886.61163,0.08777526,4886.61163,0.08777526,4886.61163,0,0,0,0,0,0.01,0,0,0,0,2020-10-10 07:00:00,2020-10-11 07:00:00,2020-10-01 00:00:00,NA,Bushels,2021-01-07 07:28:32
2020-10-10 00:00:00,?????,Sunflower,NON-IP Sunflower,Facility inventory,NULL,2204.62262,96630.93917,0.07611417,94188.04448,0.07611417,96630.93917,0,0,2401.246704,0.06009,2442.894692,0,0,2442.894692,0,0,2020-10-10 00:00:00,2020-10-11 00:00:00,2020-10-01 00:00:00,EMEA,Pounds,2020-11-19 02:06:06
2020-10-11 00:00:00,Barc,Soyabean,NON-IP Soyabean NA,Facility inventory,NULL,36.7437,145242.932,0.12,145242.932,0.12,145242.932,0,0,0,0,0,0,0,0,0,0,2020-10-11 00:00:00,2020-10-12 00:00:00,2020-10-01 00:00:00,EMEA,Bushels,2020-11-19 02:06:06
2020-10-11 00:00:00,Barc,Soyabean,NON-IP Soyabean SA,Facility inventory,NULL,36.7437,38086.44183,0.12,35817.08857,0.12,38086.44183,0,0,2250.911139,0.11279,2269.353263,0,0,2269.353263,0,0,2020-10-11 00:00:00,2020-10-12 00:00:00,2020-10-01 00:00:00,EMEA,Bushels,2020-11-19 02:06:06
2020-10-11 00:00:00,"CR East, US",Soyabean,Yellow Soybeans,Facility inventory,NULL,36.7437,19622.36765,0.11558231,16892.41113,0.11558231,19622.36765,0,0,2674.602222,0.09908,2724.507505,0.002,5.44901501,2729.95652,0,0,2020-10-11 07:00:00,2020-10-12 07:00:00,2020-10-01 00:00:00,NA,Bushels,2021-01-07 07:28:32
2020-10-11 00:00:00,"CR West, US",Soyabean,Yellow Soybeans,Facility inventory,Unload,36.7437,4904.03396,0.11030324,4316.53642,0.11007391,5017.832382,113.7984215,0.10019109,678.3358811,0.08133,700.2455932,0,0,701.2959616,0.0015,1.05036839,2020-10-11 07:00:00,2020-10-12 07:00:00,2020-10-01 00:00:00,NA,Bushels,2021-01-07 07:28:32
2020-10-11 00:00:00,Char Refinery,Oil,PK,Facility inventory,,2204.62262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-11 00:00:00,2020-10-12 00:00:00,2020-10-01 00:00:00,NA,Pounds,2021-01-07 07:28:32
2020-10-11 00:00:00,Efre Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,744.0011735,0,744.0011735,0,0,744.0011735,0,0,2020-10-11 00:00:00,2020-10-12 00:00:00,2020-10-01 00:00:00,EMEA,Pounds,2020-11-19 02:06:06
2020-10-11 00:00:00,Fayeville Refinery,Oil,Peanut,Facility inventory,,2204.62262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-11 00:00:00,2020-10-12 00:00:00,2020-10-01 00:00:00,NA,Pounds,2021-01-07 07:28:32
2020-10-11 00:00:00,"Fayeville2, US",Soyabean,Yellow Soybeans,Facility inventory,NULL,36.7437,32962.52018,0.12273575,29732.48283,0.12273575,32962.52018,0,0,3174.446328,0.10871,3225.199553,0.0015,4.83779933,3230.037353,0,0,2020-10-11 06:00:00,2020-10-12 06:00:00,2020-10-01 00:00:00,NA,Bushels,2021-01-07 07:28:32
2020-10-11 00:00:00,GBiodiesel,Biodiesel,100 RME,Facility inventory,,298.406,0,0,0,0,0,0,0,1094.62398,0,1094.62398,0,0,1094.62398,0,0,2020-10-11 00:00:00,2020-10-12 00:00:00,2020-10-01 00:00:00,EMEA,Gallons,2020-11-19 02:06:06
2020-10-11 00:00:00,GBiodiesel,Biodiesel,more than 40 Palm,Facility inventory,,298.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-11 00:00:00,2020-10-12 00:00:00,2020-10-01 00:00:00,EMEA,Gallons,2020-11-19 02:06:06
2020-10-11 00:00:00,G Refinery,Biodiesel,Semi-Refined Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,317.517262,0,317.517262,0,0,317.517262,0,0,2020-10-11 00:00:00,2020-10-12 00:00:00,2020-10-01 00:00:00,EMEA,Pounds,2020-11-19 02:06:06
2020-10-11 00:00:00,"IowFalls, US",Soyabean,Yellow Soybeans,Facility inventory,Unload,36.7437,16976.7422,0.10900606,14484.82752,0.10859799,17275.12739,298.3851946,0.08538044,2731.352598,0.08936,2790.299876,0,0,2790.299876,0,0,2020-10-11 07:00:00,2020-10-12 07:00:00,2020-10-01 00:00:00,NA,Bushels,2021-01-07 07:28:32
2020-10-11 00:00:00,KPLANT UA,Soyabean,IP Soyabean,Facility inventory,NULL,36.7437,100000,0.12,100000,0.12,100000,0,0,0,0,0,0,0,0,0,0,2020-10-11 00:00:00,2020-10-12 00:00:00,2020-10-01 00:00:00,EMEA,Bushels,2020-11-19 02:06:06
2020-10-11 00:00:00,"Kansas City, US",Soyabean,Yellow Soybeans,Facility inventory,Unload,36.7437,33739.72901,0.11143896,29627.20567,0.11165934,34897.62613,1157.897124,0.1180809,5214.774458,0.10218,5270.420467,0,0,5270.420467,0,0,2020-10-11 07:00:00,2020-10-12 07:00:00,2020-10-01 00:00:00,NA,Bushels,2021-01-07 07:28:32
2020-10-11 00:00:00,"Lafa, US",Soyabean,Yellow Soybeans,Facility inventory,NULL,36.7437,59299.85695,0.1170944,56871.85882,0.1170944,59299.85695,0,0,2347.061678,0.08938,2420.735926,0.003,7.26220778,2427.998134,0,0,2020-10-11 05:00:00,2020-10-12 05:00:00,2020-10-01 00:00:00,NA,Bushels,2021-01-07 07:28:32
2020-10-11 00:00:00,MULTISEED Amst NL,Sunflower,NON-IP Hosun,Facility inventory,NULL,2204.62262,0,0,0,0,0,0,0,1963.648451,0.06201,0,0,0,0,0,0,2020-10-11 00:00:00,2020-10-12 00:00:00,2020-10-01 00:00:00,EMEA,Pounds,2020-11-19 02:06:06
2020-10-11 00:00:00,PDL Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,662.4030729,0,662.4030729,0,0,662.4030729,0,0,2020-10-11 05:00:00,2020-10-12 05:00:00,2020-10-01 00:00:00,LA,Pounds,2020-11-11 10:02:26
2020-10-11 00:00:00,RIE Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,257.8785554,0,257.8785554,0,0,257.8785554,0,0,2020-10-11 00:00:00,2020-10-12 00:00:00,2020-10-01 00:00:00,EMEA,Pounds,2020-11-19 02:06:06
2020-10-11 00:00:00,Sea UK,Soyabean,NON-IP Soyabean SA,Facility inventory,NULL,36.7437,100000,0.12,100000,0.12,100000,0,0,0,0,0,0,0,0,0,0,2020-10-11 00:00:00,2020-10-12 00:00:00,2020-10-01 00:00:00,EMEA,Bushels,2020-11-19 02:06:06
2020-10-11 00:00:00,Sy Refinery,Oil,Soybean S8,Facility inventory,,2204.62262,0,0,0,0,0,0,0,534.4256148,0,534.4256148,0,0,534.4256148,0,0,2020-10-11 00:00:00,2020-10-12 00:00:00,2020-10-01 00:00:00,NA,Pounds,2021-01-07 07:28:32
2020-10-11 00:00:00,Sx City Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,808.336105,0,808.336105,0,0,808.336105,0,0,2020-10-11 00:00:00,2020-10-12 00:00:00,2020-10-01 00:00:00,NA,Pounds,2021-01-07 07:28:32
2020-10-11 00:00:00,"Sx City, US",Soyabean,Yellow Soybeans,Facility inventory,Unload,36.7437,70208.87245,0.10659503,67086.228,0.1065514,70347.64592,138.7734737,0.08448042,3197.881103,0.0888,3261.417922,0,0,3261.417922,0,0,2020-10-11 07:00:00,2020-10-12 07:00:00,2020-10-01 00:00:00,NA,Bushels,2021-01-07 07:28:32
2020-10-11 00:00:00,StN Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,339.3519159,0,339.3519159,0,0,339.3519159,0,0,2020-10-11 00:00:00,2020-10-12 00:00:00,2020-10-01 00:00:00,EMEA,Pounds,2020-11-19 02:06:06
2020-10-11 00:00:00,Uber Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,607.2423333,0,607.2423333,0,0,607.2423333,0,0,2020-10-11 05:00:00,2020-10-12 05:00:00,2020-10-01 00:00:00,LA,Pounds,2020-11-11 10:02:26
2020-10-11 00:00:00,"Wich Biodiesel, US",Biodiesel,Biodiesel,Facility inventory,,298.406,0,0,0,0,0,0,0,816.1566921,0,816.1566921,0,0,816.1566921,0,0,2020-10-11 07:00:00,2020-10-12 07:00:00,2020-10-01 00:00:00,NA,Gallons,2021-01-07 07:28:32
2020-10-11 00:00:00,"Wich, US",Soyabean,Yellow Soybeans,Facility inventory,Unload,36.7437,33995.5444,0.10186074,32467.35797,0.10193734,35571.64891,1576.104509,0.10358951,3086.624388,0.0986,3098.094756,0.002,6.19618951,3104.290945,0,0,2020-10-11 07:00:00,2020-10-12 07:00:00,2020-10-01 00:00:00,NA,Bushels,2021-01-07 07:28:32
2020-10-12 00:00:00,Char Refinery,Oil,0-PK,Facility inventory,,2204.62262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-12 00:00:00,2020-10-13 00:00:00,2020-10-01 00:00:00,NA,Pounds,2021-01-07 07:28:32
2020-10-12 00:00:00,Char Refinery,Oil,IHPK,Facility inventory,,2204.62262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-12 00:00:00,2020-10-13 00:00:00,2020-10-01 00:00:00,NA,Pounds,2021-01-07 07:28:32
2020-10-12 00:00:00,Char Refinery,Oil,PK,Facility inventory,,2204.62262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-12 00:00:00,2020-10-13 00:00:00,2020-10-01 00:00:00,NA,Pounds,2021-01-07 07:28:32
2020-10-12 00:00:00,Cl Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,1192.739051,0,1192.739051,0,0,1192.739051,0,0,2020-10-12 00:00:00,2020-10-13 00:00:00,2020-10-01 00:00:00,NA,Pounds,2021-01-07 07:28:32
2020-10-12 00:00:00,DMoines Refinery,Oil,Corn,Facility inventory,,2204.62262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-12 00:00:00,2020-10-13 00:00:00,2020-10-01 00:00:00,NA,Pounds,2021-01-07 07:28:32
2020-10-12 00:00:00,Fayeville Refinery,Oil,Soybean Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,591.3147957,0,591.3147957,0,0,591.3147957,0,0,2020-10-12 00:00:00,2020-10-13 00:00:00,2020-10-01 00:00:00,NA,Pounds,2021-01-07 07:28:32
2020-10-12 00:00:00,GBiodiesel,Biodiesel,100 Palm,Facility inventory,,298.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-12 00:00:00,2020-10-13 00:00:00,2020-10-01 00:00:00,EMEA,Gallons,2020-11-19 02:06:06
2020-10-12 00:00:00,GBiodiesel,Biodiesel,more than 40 Palm,Facility inventory,,298.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-12 00:00:00,2020-10-13 00:00:00,2020-10-01 00:00:00,EMEA,Gallons,2020-11-19 02:06:06
2020-10-12 00:00:00,"Gainville, US",Soyabean,Non GMO Yellow Soybeans,Facility inventory,NULL,36.7437,53194.30654,0.11932038,52273.12144,0.11932038,53194.30654,0,0,897.0789591,0.09746,919.3464063,0.002,1.83869281,921.1850991,0,0,2020-10-12 06:00:00,2020-10-13 06:00:00,2020-10-01 00:00:00,NA,Bushels,2021-01-07 07:28:32
2020-10-12 00:00:00,"Gainville, US",Soyabean,Yellow Soybeans,Facility inventory,Unload,36.7437,10003.29132,0.12011892,9656.915532,0.12053426,10398.47412,395.1827996,0.13104791,721.1576439,0.09746,740.078429,0.002,1.48015686,741.5585859,0,0,2020-10-12 06:00:00,2020-10-13 06:00:00,2020-10-01 00:00:00,NA,Bushels,2021-01-07 07:28:32
2020-10-12 00:00:00,HULL UK,Rapeseed,IP Rapeseed,Facility inventory,NULL,2204.62262,102484.2773,0.07446436,102484.2773,0.07446436,102484.2773,0,0,0,0,0,0,0,0,0,0,2020-10-12 00:00:00,2020-10-13 00:00:00,2020-10-01 00:00:00,EMEA,Pounds,2020-11-19 02:06:06
2020-10-12 00:00:00,"IowFalls, US",Soyabean,Yellow Soybeans,Facility inventory,Unload,36.7437,14484.82752,0.10859799,15051.72912,0.10715823,17787.47652,3302.649007,0.10084368,2734.58898,0.10678,2735.747406,0,0,2735.747406,0,0,2020-10-12 07:00:00,2020-10-13 07:00:00,2020-10-01 00:00:00,NA,Bushels,2021-01-07 07:28:32
2020-10-12 00:00:00,"Lafa, US",Soyabean,Non GMO Yellow Soybeans,Facility inventory,NULL,36.7437,5267.041002,0.12097569,5267.041002,0.12097569,5267.041002,0,0,0,0,0,0.003,0,0,0,0,2020-10-12 05:00:00,2020-10-13 05:00:00,2020-10-01 00:00:00,NA,Bushels,2021-01-07 07:28:32
2020-10-12 00:00:00,MULTISEED Amst NL,Rapeseed,IP Rapeseed,Facility inventory,NULL,2204.62262,100000,0.075,100000,0.075,100000,0,0,0,0,0,0,0,0,0,0,2020-10-12 00:00:00,2020-10-13 00:00:00,2020-10-01 00:00:00,EMEA,Pounds,2020-11-19 02:06:06
2020-10-12 00:00:00,MULTISEED AW ,Rapeseed,IP Rapeseed,Facility inventory,NULL,2204.62262,84297.4467,0.07276004,82357.29368,0.07276004,84297.4467,0,0,1916.487237,0.06131,1940.153015,0,0,1940.153015,0,0,2020-10-12 00:00:00,2020-10-13 00:00:00,2020-10-01 00:00:00,EMEA,Pounds,2020-11-19 02:06:06
2020-10-12 00:00:00,RIE DE,Rapeseed,IP HERape,Facility inventory,NULL,2204.62262,102705.92,0.07486827,102705.92,0.07486827,102705.92,0,0,0,0,0,0,0,0,0,0,2020-10-12 00:00:00,2020-10-13 00:00:00,2020-10-01 00:00:00,EMEA,Pounds,2020-11-19 02:06:06
2020-10-12 00:00:00,RES Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,371.142281,0,371.142281,0,0,371.142281,0,0,2020-10-12 00:00:00,2020-10-13 00:00:00,2020-10-01 00:00:00,EMEA,Pounds,2020-11-19 02:06:06
2020-10-12 00:00:00,RIE Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,263.9808761,0,263.9808761,0,0,263.9808761,0,0,2020-10-12 00:00:00,2020-10-13 00:00:00,2020-10-01 00:00:00,EMEA,Pounds,2020-11-19 02:06:06
2020-10-12 00:00:00,Rio  Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,547.1947776,0,547.1947776,0,0,547.1947776,0,0,2020-10-12 04:00:00,2020-10-13 04:00:00,2020-10-01 00:00:00,LA,Pounds,2020-11-11 10:02:26
2020-10-12 00:00:00,SAINT NAZAIRE,Sunflower,NON-IP Hosun,Facility inventory,NULL,2204.62262,64147.847,0.07614275,62136.14666,0.07614275,64147.847,0,0,1972.662182,0.05786,2011.700344,0,0,2011.700344,0,0,2020-10-12 00:00:00,2020-10-13 00:00:00,2020-10-01 00:00:00,EMEA,Pounds,2020-11-19 02:06:06
2020-10-12 00:00:00,Salz,Rapeseed,IP Rapeseed,Facility inventory,NULL,2204.62262,71840.93436,0.07275152,69834.01761,0.07275152,71840.93436,0,0,1985.543049,0.06277,2006.916756,0,0,2006.916756,0,0,2020-10-12 00:00:00,2020-10-13 00:00:00,2020-10-01 00:00:00,EMEA,Pounds,2020-11-19 02:06:06
2020-10-12 00:00:00,Sea Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,445.0814886,0,445.0814886,0,0,445.0814886,0,0,2020-10-12 00:00:00,2020-10-13 00:00:00,2020-10-01 00:00:00,EMEA,Pounds,2020-11-19 02:06:06
2020-10-12 00:00:00,Sy Refinery,Oil,Palm,Facility inventory,,2204.62262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-12 00:00:00,2020-10-13 00:00:00,2020-10-01 00:00:00,NA,Pounds,2021-01-07 07:28:32
2020-10-12 00:00:00,Sy Refinery,Oil,Palm Stearine,Facility inventory,,2204.62262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-12 00:00:00,2020-10-13 00:00:00,2020-10-01 00:00:00,NA,Pounds,2021-01-07 07:28:32
2020-10-12 00:00:00,Sy Refinery,Oil,Soybean S8,Facility inventory,,2204.62262,0,0,0,0,0,0,0,550.6303069,0,550.6303069,0,0,550.6303069,0,0,2020-10-12 00:00:00,2020-10-13 00:00:00,2020-10-01 00:00:00,NA,Pounds,2021-01-07 07:28:32
2020-10-12 00:00:00,"Sy, US",Soyabean,Yellow Soybeans,Facility inventory,Unload,36.7437,62538.08444,0.1196982,66221.7232,0.1198952,66221.7232,3683.638755,0.12323981,0,0,0,0.002,0,0,0,0,2020-10-12 06:00:00,2020-10-13 06:00:00,2020-10-01 00:00:00,NA,Bushels,2021-01-07 07:28:32
2020-10-12 00:00:00,"WF, US",Canola,Non GMO Canola,Facility inventory,NULL,44.0924,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,2020-10-12 07:00:00,2020-10-13 07:00:00,2020-10-01 00:00:00,NA,Bushels,2021-01-07 07:28:32
2020-10-12 00:00:00,"WF, US",Flaxseed,Flaxseed,Facility inventory,NULL,39.3682,3.18398736,0.07208031,3.18398736,0.07208031,3.18398736,0,0,0,0,0,0.005,0,0,0,0,2020-10-12 07:00:00,2020-10-13 07:00:00,2020-10-01 00:00:00,NA,Bushels,2021-01-07 07:28:32
2020-10-12 00:00:00,"WF, US",Sunflower,Hioleic Sunflower Seed,Facility inventory,Unload,78.7365,4949.804953,0.08772706,5458.65191,0.08699926,5458.65191,508.8469564,0.07991956,0,0,0,0.01,0,0,0,0,2020-10-12 07:00:00,2020-10-13 07:00:00,2020-10-01 00:00:00,NA,Bushels,2021-01-07 07:28:32
2020-10-12 00:00:00,"WF, US",Sunflower,Mid-Oleic Sunflower Seed,Facility inventory,Unload,78.7365,3721.591894,0.08945506,4743.503352,0.08826823,4743.503352,1021.911458,0.08394603,0,0,0,0.01,0,0,0,0,2020-10-12 07:00:00,2020-10-13 07:00:00,2020-10-01 00:00:00,NA,Bushels,2021-01-07 07:28:32
2020-10-13 00:00:00,Amst Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,674.8400044,0,674.8400044,0,0,674.8400044,0,0,2020-10-13 00:00:00,2020-10-14 00:00:00,2020-10-01 00:00:00,EMEA,Pounds,2020-11-19 02:06:06
2020-10-13 00:00:00,"Bloom, US",Soyabean,Yellow Soybeans,Facility inventory,Unload,36.7437,2065.269019,0.10962712,3568.413838,0.10989362,4486.007475,2420.738456,0.11012099,895.0441945,0.08929,915.7621125,0.002,1.83152423,917.5936367,0,0,2020-10-13 07:00:00,2020-10-14 07:00:00,2020-10-01 00:00:00,NA,Bushels,2021-01-07 07:28:32
2020-10-13 00:00:00,"CR West, US",Soyabean,Non GMO Yellow Soybeans,Facility inventory,Unload,36.7437,13338.18268,0.11481491,13924.96486,0.11410244,13924.96486,586.7821827,0.09790724,0,0,0,0,0,0,0.0015,0,2020-10-13 07:00:00,2020-10-14 07:00:00,2020-10-01 00:00:00,NA,Bushels,2021-01-07 07:28:32
2020-10-13 00:00:00,Char Refinery,Oil,0-COC,Facility inventory,,2204.62262,0,0,0,0,0,0,0,284.6561759,0,284.6561759,0,0,284.6561759,0,0,2020-10-13 00:00:00,2020-10-14 00:00:00,2020-10-01 00:00:00,NA,Pounds,2021-01-07 07:28:32
2020-10-13 00:00:00,Char Refinery,Oil,0-Cottonseed,Facility inventory,,2204.62262,0,0,0,0,0,0,0,309.8393909,0,309.8393909,0,0,309.8393909,0,0,2020-10-13 00:00:00,2020-10-14 00:00:00,2020-10-01 00:00:00,NA,Pounds,2021-01-07 07:28:32
2020-10-13 00:00:00,Char Refinery,Oil,0-PK,Facility inventory,,2204.62262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-13 00:00:00,2020-10-14 00:00:00,2020-10-01 00:00:00,NA,Pounds,2021-01-07 07:28:32
2020-10-13 00:00:00,Char Refinery,Oil,Cochin Coconut,Facility inventory,,2204.62262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-13 00:00:00,2020-10-14 00:00:00,2020-10-01 00:00:00,NA,Pounds,2021-01-07 07:28:32
2020-10-13 00:00:00,Char Refinery,Oil,PK,Facility inventory,,2204.62262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-13 00:00:00,2020-10-14 00:00:00,2020-10-01 00:00:00,NA,Pounds,2021-01-07 07:28:32
2020-10-13 00:00:00,"Clavet Seed, US",Canola,Canola-Canada,Facility inventory,Unload,44.0924,9877.949102,0.08056441,10854.42238,0.08111947,13146.2941,3268.345,0.08279702,2281.682292,0.08769,2265.366926,0,0,2291.871719,0.0117,26.50479303,2020-10-13 07:00:00,2020-10-14 07:00:00,2020-10-01 00:00:00,NA,Bushels,2021-01-07 07:28:32
2020-10-13 00:00:00,Efre Refinery,Oil,Oil,Facility inventory,,2204.62262,0,0,0,0,0,0,0,725.8041705,0,725.8041705,0,0,725.8041705,0,0,2020-10-13 00:00:00,2020-10-14 00:00:00,2020-10-01 00:00:00,EMEA,Pounds,2020-11-19 02:06:06
2020-10-13 00:00:00,Fayeville Refinery,Oil,Peanut,Facility inventory,,2204.62262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-13 00:00:00,2020-10-14 00:00:00,2020-10-01 00:00:00,NA,Pounds,2021-01-07 07:28:32
2020-10-13 00:00:00,"Fayeville2, US",Soyabean,Yellow Soybeans,Facility inventory,Unload,36.7437,33519.55035,0.1227201,32003.52326,0.12317106,35237.44021,1717.889867,0.13197016,3172.090979,0.10742,3229.073344,0.0015,4.84361002,3233.916954,0,0,2020-10-13 06:00:00,2020-10-14 06:00:00,2020-10-01 00:00:00,NA,Bushels,2021-01-07 07:28:32
